to_EntiM_C,as_EntiM_C,at_EntiM_C,to_UEnti_C,as_UEnti_C,at_UEnti_C,ra_SSTo_C,ra_SOTo_C,ra_SXTo_C,ra_SNTo_C,ra_OSTo_C,ra_OOTo_C,ra_OXTo_C,ra_ONTo_C,ra_XSTo_C,ra_XOTo_C,ra_XXTo_C,ra_XNTo_C,ra_NSTo_C,ra_NOTo_C,ra_NXTo_C,ra_NNTo_C,LoCohPA_S,LoCohPW_S,LoCohPU_S,LoCoDPA_S,LoCoDPW_S,LoCoDPU_S,to_NoPhr_C,as_NoPhr_C,at_NoPhr_C,ra_NoVeP_C,ra_NoSuP_C,ra_NoPrP_C,ra_NoAjP_C,ra_NoAvP_C,to_VePhr_C,as_VePhr_C,at_VePhr_C,ra_VeNoP_C,ra_VeSuP_C,ra_VePrP_C,ra_VeAjP_C,ra_VeAvP_C,to_SuPhr_C,as_SuPhr_C,at_SuPhr_C,ra_SuNoP_C,ra_SuVeP_C,ra_SuPrP_C,ra_SuAjP_C,ra_SuAvP_C,to_PrPhr_C,as_PrPhr_C,at_PrPhr_C,ra_PrNoP_C,ra_PrVeP_C,ra_PrSuP_C,ra_PrAjP_C,ra_PrAvP_C,to_AjPhr_C,as_AjPhr_C,at_AjPhr_C,ra_AjNoP_C,ra_AjVeP_C,ra_AjSuP_C,ra_AjPrP_C,ra_AjAvP_C,to_AvPhr_C,as_AvPhr_C,at_AvPhr_C,ra_AvNoP_C,ra_AvVeP_C,ra_AvSuP_C,ra_AvPrP_C,ra_AvAjP_C,to_TreeH_C,as_TreeH_C,at_TreeH_C,to_FTree_C,as_FTree_C,at_FTree_C,to_NoTag_C,as_NoTag_C,at_NoTag_C,ra_NoAjT_C,ra_NoVeT_C,ra_NoAvT_C,ra_NoSuT_C,ra_NoCoT_C,to_VeTag_C,as_VeTag_C,at_VeTag_C,ra_VeAjT_C,ra_VeNoT_C,ra_VeAvT_C,ra_VeSuT_C,ra_VeCoT_C,to_AjTag_C,as_AjTag_C,at_AjTag_C,ra_AjNoT_C,ra_AjVeT_C,ra_AjAvT_C,ra_AjSuT_C,ra_AjCoT_C,to_AvTag_C,as_AvTag_C,at_AvTag_C,ra_AvAjT_C,ra_AvNoT_C,ra_AvVeT_C,ra_AvSuT_C,ra_AvCoT_C,to_SuTag_C,as_SuTag_C,at_SuTag_C,ra_SuAjT_C,ra_SuNoT_C,ra_SuVeT_C,ra_SuAvT_C,ra_SuCoT_C,to_CoTag_C,as_CoTag_C,at_CoTag_C,ra_CoAjT_C,ra_CoNoT_C,ra_CoVeT_C,ra_CoAvT_C,ra_CoSuT_C,to_ContW_C,as_ContW_C,at_ContW_C,to_FuncW_C,as_FuncW_C,at_FuncW_C,ra_CoFuW_C,SimpTTR_S,CorrTTR_S,BiLoTTR_S,UberTTR_S,MTLDTTR_S,SimpNoV_S,SquaNoV_S,CorrNoV_S,SimpVeV_S,SquaVeV_S,CorrVeV_S,SimpAjV_S,SquaAjV_S,CorrAjV_S,SimpAvV_S,SquaAvV_S,CorrAvV_S,to_AAKuW_C,as_AAKuW_C,at_AAKuW_C,to_AAKuL_C,as_AAKuL_C,at_AAKuL_C,to_AABiL_C,as_AABiL_C,at_AABiL_C,to_AABrL_C,as_AABrL_C,at_AABrL_C,to_AACoL_C,as_AACoL_C,at_AACoL_C,to_SbFrQ_C,as_SbFrQ_C,at_SbFrQ_C,to_SbCDC_C,as_SbCDC_C,at_SbCDC_C,to_SbFrL_C,as_SbFrL_C,at_SbFrL_C,to_SbCDL_C,as_SbCDL_C,at_SbCDL_C,to_SbSBW_C,as_SbSBW_C,at_SbSBW_C,to_SbL1W_C,as_SbL1W_C,at_SbL1W_C,to_SbSBC_C,as_SbSBC_C,at_SbSBC_C,to_SbL1C_C,as_SbL1C_C,at_SbL1C_C,TokSenM_S,TokSenS_S,TokSenL_S,as_Token_C,as_Sylla_C,at_Sylla_C,as_Chara_C,at_Chara_C,FleschG_S,AutoRea_S,ColeLia_S,SmogInd_S,Gunning_S,LinseaW_S
5,1.25,0.13513513513513514,5,1.25,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.9555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,16,4.0,0.43243243243243246,1.6,16.0,3.2,0.0,5.333333333333333,10,2.5,0.2702702702702703,0.625,10.0,2.0,0.0,3.3333333333333335,1,0.25,0.02702702702702703,0.0625,0.1,0.2,0.0,0.3333333333333333,5,1.25,0.13513513513513514,0.3125,0.5,5.0,0.0,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.08108108108108109,0.1875,0.3,3.0,0.6,0.0,33,8.25,0.8918918918918919,43,10.75,1.162162162162162,6.0,1.5,0.16216216216216217,1.5,1.0,2.0,0.0,0.0,6.0,1.5,0.16216216216216217,1.5,1.0,2.0,0.0,0.0,4.0,1.0,0.10810810810810811,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,3.0,0.75,0.08108108108108109,0.75,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.5405405405405406,31.0,7.75,0.8378378378378378,0.6451612903225806,0.7567567567567568,3.25493388482694,0.9228136974554144,39.83872608661564,2.0,1.0,6.0,1.7320508075688774,1.0,6.0,1.7320508075688774,1.0,4.0,1.414213562373095,1.0,3.0,1.2247448713915892,207.48000000000002,51.870000000000005,5.6075675675675685,207.48000000000002,51.870000000000005,5.6075675675675685,145.32000000000002,36.330000000000005,3.9275675675675683,46.55,11.6375,1.258108108108108,46.55,11.6375,1.258108108108108,9330205.0,2332551.25,252167.7027027027,175804.0,43951.0,4751.459459459459,7614445.0,1903611.25,205795.8108108108,172073.0,43018.25,4650.621621621622,182945.22000000003,45736.30500000001,4944.465405405406,151.45640000000003,37.86410000000001,4.093416216216217,2095.900000000001,523.9750000000003,56.645945945945975,124.36740000000002,31.091850000000004,3.3612810810810814,148.0,12.165525060596439,2.604726682814475,9.25,14.0,1.5135135135135136,53.0,5.72972972972973,9.066148648648653,9.611418918918911,-15.790084,4.0,4.875,6.375
4,1.0,0.0975609756097561,2,0.5,0.04878048780487805,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,16,4.0,0.3902439024390244,0.8,5.333333333333333,4.0,16.0,0.0,20,5.0,0.4878048780487805,1.25,6.666666666666667,5.0,20.0,0.0,3,0.75,0.07317073170731707,0.1875,0.15,0.75,3.0,0.0,4,1.0,0.0975609756097561,0.25,0.2,1.3333333333333333,4.0,0.0,1,0.25,0.024390243902439025,0.0625,0.05,0.3333333333333333,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,11.0,1.0731707317073171,53,13.25,1.2926829268292683,8.0,2.0,0.1951219512195122,4.0,0.6666666666666666,0.0,4.0,2.0,12.0,3.0,0.2926829268292683,6.0,1.5,0.0,6.0,3.0,2.0,0.5,0.04878048780487805,0.25,0.16666666666666666,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.04878048780487805,1.0,0.25,0.16666666666666666,0.0,0.5,4.0,1.0,0.0975609756097561,2.0,0.5,0.3333333333333333,0.0,2.0,23.0,5.75,0.5609756097560976,34.0,8.5,0.8292682926829268,0.6764705882352942,0.6829268292682927,3.092082730095703,0.8973043878834545,29.1151848329411,0.0,0.75,4.5,1.5,0.8333333333333334,8.333333333333334,2.041241452319315,1.0,2.0,1.0,0.0,0.0,0.0,222.25999999999996,55.56499999999999,5.420975609756097,227.73,56.9325,5.554390243902438,190.52999999999994,47.632499999999986,4.647073170731706,44.14,11.035,1.0765853658536586,44.14,11.035,1.0765853658536586,7494792.0,1873698.0,182799.80487804877,213371.0,53342.75,5204.170731707317,5923595.0,1480898.75,144477.92682926828,208375.0,52093.75,5082.317073170731,146956.69000000003,36739.17250000001,3584.309512195123,176.04390000000004,44.01097500000001,4.293753658536586,2543.7500000000005,635.9375000000001,62.04268292682928,143.0353,35.758825,3.488665853658537,164.0,12.806248474865697,2.678776002309042,10.25,13.5,1.3170731707317074,56.75,5.536585365853658,8.553841463414635,9.261524390243903,-15.787732,3.872983346207417,4.125,5.625
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,17,5.666666666666667,0.425,3.4,8.5,3.4,0.0,0.0,5,1.6666666666666667,0.125,0.29411764705882354,2.5,1.0,0.0,0.0,2,0.6666666666666666,0.05,0.11764705882352941,0.4,0.4,0.0,0.0,5,1.6666666666666667,0.125,0.29411764705882354,1.0,2.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8.333333333333334,0.625,45,15.0,1.125,16.0,5.333333333333333,0.4,2.6666666666666665,4.0,16.0,0.0,5.333333333333333,4.0,1.3333333333333333,0.1,0.6666666666666666,0.25,4.0,0.0,1.3333333333333333,6.0,2.0,0.15,0.375,1.5,6.0,0.0,2.0,1.0,0.3333333333333333,0.025,0.16666666666666666,0.0625,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.075,0.5,0.1875,0.75,3.0,0.0,27.0,9.0,0.675,27.0,9.0,0.675,1.0,0.725,3.2422985673746947,0.912823493386637,35.2588886869131,2.0,0.6875,7.5625,1.9445436482630056,1.0,4.0,1.414213562373095,0.6666666666666666,2.6666666666666665,1.1547005383792517,1.0,1.0,0.7071067811865475,229.18999999999994,76.39666666666665,5.729749999999998,229.18999999999994,76.39666666666665,5.729749999999998,134.20000000000002,44.73333333333334,3.3550000000000004,76.86999999999999,25.62333333333333,1.9217499999999998,76.86999999999999,25.62333333333333,1.9217499999999998,4441670.0,1480556.6666666667,111041.75,150647.0,50215.666666666664,3766.175,3777593.0,1259197.6666666667,94439.825,147712.0,49237.333333333336,3692.8,87091.53,29030.51,2177.28825,149.72359999999998,49.907866666666656,3.7430899999999996,1796.0,598.6666666666666,44.9,126.0045,42.0015,3.1501124999999996,120.0,10.954451150103322,3.357762781432299,13.333333333333334,23.0,1.725,84.0,6.3,12.030000000000001,13.671333333333326,-15.78536,4.47213595499958,7.833333333333334,9.333333333333334
1,0.25,0.02564102564102564,1,0.25,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,20,5.0,0.5128205128205128,2.0,5.0,10.0,20.0,6.666666666666667,10,2.5,0.2564102564102564,0.5,2.5,5.0,10.0,3.3333333333333335,4,1.0,0.10256410256410256,0.2,0.4,2.0,4.0,1.3333333333333333,2,0.5,0.05128205128205128,0.1,0.2,0.5,2.0,0.6666666666666666,1,0.25,0.02564102564102564,0.05,0.1,0.25,0.5,0.3333333333333333,3,0.75,0.07692307692307693,0.15,0.3,0.75,1.5,3.0,38,9.5,0.9743589743589743,44,11.0,1.1282051282051282,10.0,2.5,0.2564102564102564,2.5,2.0,5.0,10.0,10.0,5.0,1.25,0.1282051282051282,1.25,0.5,2.5,5.0,5.0,4.0,1.0,0.10256410256410256,0.4,0.8,2.0,4.0,4.0,2.0,0.5,0.05128205128205128,0.5,0.2,0.4,2.0,2.0,1.0,0.25,0.02564102564102564,0.25,0.1,0.2,0.5,1.0,1.0,0.25,0.02564102564102564,0.25,0.1,0.2,0.5,1.0,23.0,5.75,0.5897435897435898,28.0,7.0,0.717948717948718,0.8214285714285714,0.48717948717948717,2.151326364874732,0.8037094127451301,12.055969447669066,0.0,0.6,3.6,1.3416407864998738,1.0,5.0,1.5811388300841895,0.5,1.0,0.7071067811865475,1.0,2.0,1.0,170.64999999999992,42.66249999999998,4.375641025641023,170.64999999999992,42.66249999999998,4.375641025641023,145.9,36.475,3.741025641025641,41.63,10.4075,1.0674358974358975,41.63,10.4075,1.0674358974358975,18473074.0,4618268.5,473668.5641025641,237762.0,59440.5,6096.461538461538,15349479.0,3837369.75,393576.3846153846,234585.0,58646.25,6015.0,362217.15999999986,90554.28999999996,9287.619487179483,182.4827,45.620675,4.67904358974359,2834.53,708.6325,72.68025641025642,140.34309999999996,35.08577499999999,3.598541025641025,156.0,12.489995996796797,2.6427011094311244,9.75,10.5,1.0769230769230769,42.5,4.358974358974359,4.248397435897434,1.855961538461539,-15.788908000000001,3.0,3.375,3.875
2,0.4,0.047619047619047616,2,0.4,0.047619047619047616,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21,4.2,0.5,1.6153846153846154,7.0,4.2,21.0,0.0,13,2.6,0.30952380952380953,0.6190476190476191,4.333333333333333,2.6,13.0,0.0,3,0.6,0.07142857142857142,0.14285714285714285,0.23076923076923078,0.6,3.0,0.0,5,1.0,0.11904761904761904,0.23809523809523808,0.38461538461538464,1.6666666666666667,5.0,0.0,1,0.2,0.023809523809523808,0.047619047619047616,0.07692307692307693,0.3333333333333333,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,9.6,1.1428571428571428,51,10.2,1.2142857142857142,9.0,1.8,0.21428571428571427,3.0,0.9,4.5,9.0,4.5,10.0,2.0,0.23809523809523808,3.3333333333333335,1.1111111111111112,5.0,10.0,5.0,3.0,0.6,0.07142857142857142,0.3333333333333333,0.3,1.5,3.0,1.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,2.0,1.0,1.0,0.2,0.023809523809523808,0.3333333333333333,0.1111111111111111,0.1,0.5,0.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,1.0,2.0,24.0,4.8,0.5714285714285714,33.0,6.6,0.7857142857142857,0.7272727272727273,0.6190476190476191,2.836832573067901,0.8716919553520774,22.13467245757581,0.0,0.3333333333333333,1.0,0.7071067811865476,1.0,10.0,2.23606797749979,1.0,3.0,1.2247448713915892,1.0,2.0,1.0,227.71,45.542,5.421666666666667,227.71,45.542,5.421666666666667,119.33000000000003,23.866000000000007,2.841190476190477,80.21,16.041999999999998,1.9097619047619045,80.21,16.041999999999998,1.9097619047619045,15367440.0,3073488.0,365891.4285714286,185175.0,37035.0,4408.928571428572,12139976.0,2427995.2,289047.04761904763,181914.0,36382.8,4331.285714285715,301322.34,60264.46800000001,7174.341428571429,170.40179999999995,34.08035999999999,4.057185714285713,2207.6100000000006,441.5220000000001,52.562142857142874,134.0013,26.800259999999998,3.1905071428571423,210.0,14.491376746189438,2.322344707681546,8.4,12.8,1.5238095238095237,47.2,5.619047619047619,9.319333333333333,8.93990476190476,-15.790104000000001,4.0,4.1,5.6
4,1.0,0.0975609756097561,2,0.5,0.04878048780487805,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,16,4.0,0.3902439024390244,0.8,5.333333333333333,4.0,16.0,0.0,20,5.0,0.4878048780487805,1.25,6.666666666666667,5.0,20.0,0.0,3,0.75,0.07317073170731707,0.1875,0.15,0.75,3.0,0.0,4,1.0,0.0975609756097561,0.25,0.2,1.3333333333333333,4.0,0.0,1,0.25,0.024390243902439025,0.0625,0.05,0.3333333333333333,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,11.0,1.0731707317073171,53,13.25,1.2926829268292683,8.0,2.0,0.1951219512195122,4.0,0.6666666666666666,0.0,4.0,2.0,12.0,3.0,0.2926829268292683,6.0,1.5,0.0,6.0,3.0,2.0,0.5,0.04878048780487805,0.25,0.16666666666666666,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.04878048780487805,1.0,0.25,0.16666666666666666,0.0,0.5,4.0,1.0,0.0975609756097561,2.0,0.5,0.3333333333333333,0.0,2.0,23.0,5.75,0.5609756097560976,34.0,8.5,0.8292682926829268,0.6764705882352942,0.6829268292682927,3.092082730095703,0.8973043878834545,29.1151848329411,0.0,0.75,4.5,1.5,0.8333333333333334,8.333333333333334,2.041241452319315,1.0,2.0,1.0,0.0,0.0,0.0,222.25999999999996,55.56499999999999,5.420975609756097,227.73,56.9325,5.554390243902438,190.52999999999994,47.632499999999986,4.647073170731706,44.14,11.035,1.0765853658536586,44.14,11.035,1.0765853658536586,7494792.0,1873698.0,182799.80487804877,213371.0,53342.75,5204.170731707317,5923595.0,1480898.75,144477.92682926828,208375.0,52093.75,5082.317073170731,146956.69000000003,36739.17250000001,3584.309512195123,176.04390000000004,44.01097500000001,4.293753658536586,2543.7500000000005,635.9375000000001,62.04268292682928,143.0353,35.758825,3.488665853658537,164.0,12.806248474865697,2.678776002309042,10.25,13.5,1.3170731707317074,56.75,5.536585365853658,8.553841463414635,9.261524390243903,-15.787732,3.872983346207417,4.125,5.625
1,0.2,0.02702702702702703,1,0.2,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,17,3.4,0.4594594594594595,1.5454545454545454,8.5,2.125,0.0,8.5,11,2.2,0.2972972972972973,0.6470588235294118,5.5,1.375,0.0,5.5,2,0.4,0.05405405405405406,0.11764705882352941,0.18181818181818182,0.25,0.0,1.0,8,1.6,0.21621621621621623,0.47058823529411764,0.7272727272727273,4.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.05405405405405406,0.11764705882352941,0.18181818181818182,1.0,0.25,0.0,37,7.4,1.0,46,9.2,1.2432432432432432,10.0,2.0,0.2702702702702703,3.3333333333333335,2.5,10.0,5.0,10.0,4.0,0.8,0.10810810810810811,1.3333333333333333,0.4,4.0,2.0,4.0,3.0,0.6,0.08108108108108109,0.3,0.75,3.0,1.5,3.0,1.0,0.2,0.02702702702702703,0.3333333333333333,0.1,0.25,0.5,1.0,2.0,0.4,0.05405405405405406,0.6666666666666666,0.2,0.5,2.0,2.0,1.0,0.2,0.02702702702702703,0.3333333333333333,0.1,0.25,1.0,0.5,19.0,3.8,0.5135135135135135,37.0,7.4,1.0,0.5135135135135135,0.8108108108108109,3.4874291623145783,0.9419204379452388,55.15980516954998,4.0,1.0,10.0,2.23606797749979,1.0,4.0,1.414213562373095,1.0,3.0,1.2247448713915892,1.0,1.0,0.7071067811865475,198.44999999999993,39.68999999999998,5.363513513513512,203.86999999999995,40.77399999999999,5.509999999999999,110.56,22.112000000000002,2.9881081081081082,34.31999999999999,6.863999999999999,0.9275675675675674,34.31999999999999,6.863999999999999,0.9275675675675674,11674671.0,2334934.2,315531.64864864864,167759.0,33551.8,4534.027027027027,9512436.0,1902487.2,257092.86486486485,164935.0,32987.0,4457.7027027027025,228915.13000000006,45783.02600000001,6186.8954054054075,148.21630000000002,29.643260000000005,4.005845945945946,1999.9699999999998,399.99399999999997,54.05324324324324,116.7765,23.3553,3.1561216216216215,185.0,13.601470508735444,2.2435894449529292,7.4,11.2,1.5135135135135136,43.6,5.891891891891892,8.663567567567569,9.242594594594589,-15.793044,3.605551275463989,3.2,3.7
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,12,3.0,0.2727272727272727,0.8571428571428571,2.4,12.0,2.0,12.0,14,3.5,0.3181818181818182,1.1666666666666667,2.8,14.0,2.3333333333333335,14.0,5,1.25,0.11363636363636363,0.4166666666666667,0.35714285714285715,5.0,0.8333333333333334,5.0,1,0.25,0.022727272727272728,0.08333333333333333,0.07142857142857142,0.2,0.16666666666666666,1.0,6,1.5,0.13636363636363635,0.5,0.42857142857142855,1.2,6.0,6.0,1,0.25,0.022727272727272728,0.08333333333333333,0.07142857142857142,0.2,1.0,0.16666666666666666,43,10.75,0.9772727272727273,52,13.0,1.1818181818181819,13.0,3.25,0.29545454545454547,2.1666666666666665,1.8571428571428572,3.25,6.5,6.5,7.0,1.75,0.1590909090909091,1.1666666666666667,0.5384615384615384,1.75,3.5,3.5,6.0,1.5,0.13636363636363635,0.46153846153846156,0.8571428571428571,1.5,3.0,3.0,4.0,1.0,0.09090909090909091,0.6666666666666666,0.3076923076923077,0.5714285714285714,2.0,2.0,2.0,0.5,0.045454545454545456,0.3333333333333333,0.15384615384615385,0.2857142857142857,0.5,1.0,2.0,0.5,0.045454545454545456,0.3333333333333333,0.15384615384615385,0.2857142857142857,0.5,1.0,31.0,7.75,0.7045454545454546,28.0,7.0,0.6363636363636364,1.1071428571428572,0.5681818181818182,2.6650089544451303,0.8506116596316771,18.328159351584887,0.0,0.5384615384615384,3.769230769230769,1.3728129459672884,0.42857142857142855,1.2857142857142858,0.8017837257372732,0.6666666666666666,2.6666666666666665,1.1547005383792517,0.5,1.0,0.7071067811865475,207.04999999999995,51.76249999999999,4.705681818181817,214.66999999999993,53.66749999999998,4.878863636363635,152.21,38.0525,3.459318181818182,42.67,10.6675,0.9697727272727273,42.67,10.6675,0.9697727272727273,11857702.0,2964425.5,269493.2272727273,206198.0,51549.5,4686.318181818182,9668016.0,2417004.0,219727.63636363635,203074.0,50768.5,4615.318181818182,232504.00000000006,58126.000000000015,5284.18181818182,178.04020000000006,44.510050000000014,4.046368181818183,2458.2700000000013,614.5675000000003,55.86977272727276,142.84549999999996,35.71137499999999,3.2464886363636354,176.0,13.2664991614216,2.7297158093186487,11.0,16.0,1.4545454545454546,56.0,5.090909090909091,8.813636363636366,6.861818181818183,-15.785968,4.358898943540674,4.5,6.0
2,0.5,0.05128205128205128,2,0.5,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,22,5.5,0.5641025641025641,1.4666666666666666,22.0,2.75,22.0,0.0,15,3.75,0.38461538461538464,0.6818181818181818,15.0,1.875,15.0,0.0,1,0.25,0.02564102564102564,0.045454545454545456,0.06666666666666667,0.125,1.0,0.0,8,2.0,0.20512820512820512,0.36363636363636365,0.5333333333333333,8.0,8.0,0.0,1,0.25,0.02564102564102564,0.045454545454545456,0.06666666666666667,1.0,0.125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,9.75,1.0,53,13.25,1.358974358974359,11.0,2.75,0.28205128205128205,2.2,1.8333333333333333,11.0,11.0,0.0,6.0,1.5,0.15384615384615385,1.2,0.5454545454545454,6.0,6.0,0.0,5.0,1.25,0.1282051282051282,0.45454545454545453,0.8333333333333334,5.0,5.0,0.0,1.0,0.25,0.02564102564102564,0.2,0.09090909090909091,0.16666666666666666,1.0,0.0,1.0,0.25,0.02564102564102564,0.2,0.09090909090909091,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.6153846153846154,36.0,9.0,0.9230769230769231,0.6666666666666666,0.7435897435897436,3.283603399019327,0.9191317508042588,38.27198613141654,1.0,0.8181818181818182,7.363636363636363,1.9188064472004938,1.0,6.0,1.7320508075688774,1.0,5.0,1.5811388300841895,1.0,1.0,0.7071067811865475,213.03999999999996,53.25999999999999,5.462564102564102,221.92999999999995,55.48249999999999,5.6905128205128195,116.43999999999998,29.109999999999996,2.985641025641025,82.24000000000001,20.560000000000002,2.108717948717949,82.24000000000001,20.560000000000002,2.108717948717949,13832964.0,3458241.0,354691.3846153846,191265.0,47816.25,4904.2307692307695,11186716.0,2796679.0,286838.8717948718,187591.0,46897.75,4810.025641025641,271234.60000000003,67808.65000000001,6954.7333333333345,166.7864,41.6966,4.276574358974359,2280.22,570.055,58.46717948717948,132.52389999999997,33.13097499999999,3.398048717948717,156.0,12.489995996796797,2.6427011094311244,9.75,15.75,1.6153846153846154,57.75,5.923076923076923,12.417628205128207,11.1400641025641,-15.788908000000001,4.0,5.375,6.875
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.016666666666666666,0.95,0.0,0.0,0.0,0.0,0.0,0.0,15,1.6666666666666667,0.375,1.0,7.5,3.75,0.0,7.5,15,1.6666666666666667,0.375,1.0,7.5,3.75,0.0,7.5,2,0.2222222222222222,0.05,0.13333333333333333,0.13333333333333333,0.5,0.0,1.0,4,0.4444444444444444,0.1,0.26666666666666666,0.26666666666666666,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2222222222222222,0.05,0.13333333333333333,0.13333333333333333,1.0,0.5,0.0,51,5.666666666666667,1.275,43,4.777777777777778,1.075,10.0,1.1111111111111112,0.25,10.0,1.0,3.3333333333333335,10.0,0.0,10.0,1.1111111111111112,0.25,10.0,1.0,3.3333333333333335,10.0,0.0,1.0,0.1111111111111111,0.025,0.1,0.1,0.3333333333333333,1.0,0.0,3.0,0.3333333333333333,0.075,3.0,0.3,0.3,3.0,0.0,1.0,0.1111111111111111,0.025,1.0,0.1,0.1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.6666666666666665,0.6,34.0,3.7777777777777777,0.85,0.7058823529411765,0.7,3.1304951684997055,0.9033107618789334,31.130829586782752,0.0,0.8,6.4,1.7888543819998317,1.0,10.0,2.23606797749979,1.0,1.0,0.7071067811865475,1.0,3.0,1.2247448713915892,216.08999999999995,24.009999999999994,5.402249999999999,216.08999999999995,24.009999999999994,5.402249999999999,151.14000000000001,16.793333333333337,3.7785,85.85000000000001,9.53888888888889,2.14625,85.85000000000001,9.53888888888889,2.14625,12550444.0,1394493.7777777778,313761.1,221436.0,24604.0,5535.9,9736250.0,1081805.5555555555,243406.25,219308.0,24367.555555555555,5482.7,246087.15000000002,27343.01666666667,6152.178750000001,177.63499999999996,19.73722222222222,4.440874999999999,2639.9300000000007,293.32555555555564,65.99825000000001,140.6892,15.632133333333334,3.51723,360.0,18.973665961010276,1.6788813907161495,4.444444444444445,6.0,1.35,25.444444444444443,5.725,2.663333333333334,3.0824444444444445,-15.80312,3.1622776601683795,0.9444444444444446,1.4444444444444446
